barcode,first_type
cellid_000186429-1,Intestinal Epithelial
cellid_000186430-1,Intestinal Epithelial
cellid_000186431-1,Myeloid
cellid_000186433-1,Intestinal Epithelial
cellid_000186434-1,Intestinal Epithelial
cellid_000186435-1,Intestinal Epithelial
cellid_000186436-1,Tumor
cellid_000186438-1,B cells
cellid_000186439-1,Fibroblast
cellid_000186440-1,Tumor
cellid_000186441-1,Fibroblast
cellid_000186442-1,Intestinal Epithelial
cellid_000186443-1,Intestinal Epithelial
cellid_000186444-1,Tumor
cellid_000186445-1,Intestinal Epithelial
cellid_000186446-1,Endothelial
cellid_000186447-1,Intestinal Epithelial
cellid_000186448-1,Tumor
cellid_000186449-1,Intestinal Epithelial
cellid_000186450-1,Intestinal Epithelial
cellid_000186451-1,B cells
cellid_000186452-1,Intestinal Epithelial
cellid_000186453-1,Intestinal Epithelial
cellid_000186454-1,Tumor
cellid_000186455-1,Myeloid
cellid_000186456-1,Myeloid
cellid_000186457-1,B cells
cellid_000186458-1,B cells
cellid_000186459-1,Endothelial
cellid_000186460-1,Intestinal Epithelial
cellid_000186461-1,Intestinal Epithelial
cellid_000186462-1,Tumor
cellid_000186463-1,B cells
cellid_000186464-1,Intestinal Epithelial
cellid_000186465-1,Fibroblast
cellid_000186466-1,B cells
cellid_000186467-1,Intestinal Epithelial
cellid_000186468-1,T cells
cellid_000186469-1,Intestinal Epithelial
cellid_000186470-1,Tumor
cellid_000186471-1,Intestinal Epithelial
cellid_000186472-1,Tumor
cellid_000186473-1,Myeloid
cellid_000186474-1,B cells
cellid_000186475-1,Myeloid
cellid_000186476-1,B cells
cellid_000186477-1,B cells
cellid_000186478-1,Intestinal Epithelial
cellid_000186479-1,Intestinal Epithelial
cellid_000186480-1,B cells
cellid_000186481-1,Fibroblast
cellid_000186482-1,Intestinal Epithelial
cellid_000186483-1,Intestinal Epithelial
cellid_000186484-1,B cells
cellid_000186485-1,Tumor
cellid_000186486-1,B cells
cellid_000186487-1,Tumor
cellid_000186488-1,B cells
cellid_000186489-1,Tumor
cellid_000186490-1,B cells
cellid_000186491-1,Myeloid
cellid_000186492-1,Tumor
cellid_000186493-1,Intestinal Epithelial
cellid_000186494-1,Tumor
cellid_000186495-1,B cells
cellid_000186496-1,B cells
cellid_000186497-1,Intestinal Epithelial
cellid_000186498-1,Intestinal Epithelial
cellid_000186499-1,B cells
cellid_000186500-1,Intestinal Epithelial
cellid_000186501-1,Intestinal Epithelial
cellid_000186502-1,B cells
cellid_000186504-1,Endothelial
cellid_000186505-1,Tumor
cellid_000186506-1,Intestinal Epithelial
cellid_000186507-1,Intestinal Epithelial
cellid_000186508-1,B cells
cellid_000186509-1,Intestinal Epithelial
cellid_000186510-1,Intestinal Epithelial
cellid_000186511-1,Myeloid
cellid_000186512-1,Tumor
cellid_000186513-1,Intestinal Epithelial
cellid_000186514-1,Intestinal Epithelial
cellid_000186515-1,Fibroblast
cellid_000186516-1,Intestinal Epithelial
cellid_000186517-1,B cells
cellid_000186518-1,B cells
cellid_000186519-1,Intestinal Epithelial
cellid_000186520-1,Tumor
cellid_000186521-1,Endothelial
cellid_000186522-1,Intestinal Epithelial
cellid_000186523-1,Intestinal Epithelial
cellid_000186524-1,Intestinal Epithelial
cellid_000186525-1,B cells
cellid_000186526-1,B cells
cellid_000186527-1,B cells
cellid_000186528-1,Tumor
cellid_000186529-1,B cells
cellid_000186530-1,T cells
cellid_000186531-1,Endothelial
cellid_000186532-1,B cells
cellid_000186533-1,Intestinal Epithelial
cellid_000186534-1,B cells
cellid_000186535-1,B cells
cellid_000186536-1,Intestinal Epithelial
cellid_000186537-1,Tumor
cellid_000186538-1,Intestinal Epithelial
cellid_000186539-1,Intestinal Epithelial
cellid_000186540-1,Intestinal Epithelial
cellid_000186541-1,Endothelial
cellid_000186542-1,Intestinal Epithelial
cellid_000186543-1,Intestinal Epithelial
cellid_000186544-1,Intestinal Epithelial
cellid_000186545-1,Intestinal Epithelial
cellid_000186546-1,Tumor
cellid_000186547-1,Myeloid
cellid_000186548-1,Intestinal Epithelial
cellid_000186549-1,Intestinal Epithelial
cellid_000186550-1,Tumor
cellid_000186551-1,Intestinal Epithelial
cellid_000186552-1,Myeloid
cellid_000186553-1,Intestinal Epithelial
cellid_000186555-1,B cells
cellid_000186556-1,B cells
cellid_000186557-1,Intestinal Epithelial
cellid_000186558-1,Tumor
cellid_000186559-1,Tumor
cellid_000186561-1,B cells
cellid_000186562-1,Tumor
cellid_000186563-1,B cells
cellid_000186564-1,Tumor
cellid_000186565-1,Intestinal Epithelial
cellid_000186566-1,Intestinal Epithelial
cellid_000186567-1,Tumor
cellid_000186568-1,Myeloid
cellid_000186569-1,B cells
cellid_000186570-1,Myeloid
cellid_000186571-1,Intestinal Epithelial
cellid_000186572-1,T cells
cellid_000186573-1,B cells
cellid_000186574-1,Intestinal Epithelial
cellid_000186575-1,Intestinal Epithelial
cellid_000186576-1,Myeloid
cellid_000186577-1,Intestinal Epithelial
cellid_000186578-1,B cells
cellid_000186579-1,B cells
cellid_000186580-1,B cells
cellid_000186581-1,Intestinal Epithelial
cellid_000186582-1,Myeloid
cellid_000186583-1,Tumor
cellid_000186584-1,Intestinal Epithelial
cellid_000186585-1,Intestinal Epithelial
cellid_000186586-1,Myeloid
cellid_000186587-1,Myeloid
cellid_000186588-1,Intestinal Epithelial
cellid_000186589-1,Tumor
cellid_000186590-1,Intestinal Epithelial
cellid_000186591-1,Intestinal Epithelial
cellid_000186592-1,Fibroblast
cellid_000186593-1,Intestinal Epithelial
cellid_000186594-1,Intestinal Epithelial
cellid_000186595-1,Endothelial
cellid_000186596-1,Intestinal Epithelial
cellid_000186597-1,B cells
cellid_000186598-1,Intestinal Epithelial
cellid_000186599-1,Endothelial
cellid_000186600-1,B cells
cellid_000186601-1,Intestinal Epithelial
cellid_000186602-1,Endothelial
cellid_000186603-1,Intestinal Epithelial
cellid_000186604-1,Intestinal Epithelial
cellid_000186605-1,Intestinal Epithelial
cellid_000186606-1,Myeloid
cellid_000186607-1,Tumor
cellid_000186608-1,Endothelial
cellid_000186609-1,Tumor
cellid_000186610-1,Intestinal Epithelial
cellid_000186611-1,Intestinal Epithelial
cellid_000186612-1,Intestinal Epithelial
cellid_000186613-1,Intestinal Epithelial
cellid_000186614-1,Intestinal Epithelial
cellid_000186615-1,Intestinal Epithelial
cellid_000186616-1,Intestinal Epithelial
cellid_000186617-1,Myeloid
cellid_000186618-1,B cells
cellid_000186619-1,B cells
cellid_000186620-1,Intestinal Epithelial
cellid_000186621-1,Endothelial
cellid_000186622-1,Intestinal Epithelial
cellid_000186623-1,Intestinal Epithelial
cellid_000186624-1,Tumor
cellid_000186625-1,Endothelial
cellid_000186626-1,Tumor
cellid_000186627-1,Intestinal Epithelial
cellid_000186628-1,Myeloid
cellid_000186629-1,B cells
cellid_000186630-1,Myeloid
cellid_000186631-1,Intestinal Epithelial
cellid_000186632-1,Intestinal Epithelial
cellid_000186633-1,Intestinal Epithelial
cellid_000186634-1,Endothelial
cellid_000186635-1,B cells
cellid_000186636-1,Intestinal Epithelial
cellid_000186637-1,Intestinal Epithelial
cellid_000186638-1,Intestinal Epithelial
cellid_000186639-1,Intestinal Epithelial
cellid_000186640-1,Myeloid
cellid_000186641-1,Intestinal Epithelial
cellid_000186642-1,Tumor
cellid_000186643-1,B cells
cellid_000186644-1,B cells
cellid_000186645-1,Smooth Muscle
cellid_000186646-1,Intestinal Epithelial
cellid_000186647-1,Tumor
cellid_000186648-1,Intestinal Epithelial
cellid_000186649-1,Endothelial
cellid_000186650-1,Intestinal Epithelial
cellid_000186651-1,Endothelial
cellid_000186652-1,B cells
cellid_000186653-1,Intestinal Epithelial
cellid_000186654-1,Intestinal Epithelial
cellid_000186655-1,Intestinal Epithelial
cellid_000186656-1,Myeloid
cellid_000186657-1,Intestinal Epithelial
cellid_000186658-1,B cells
cellid_000186659-1,Intestinal Epithelial
cellid_000186660-1,Tumor
cellid_000186661-1,Intestinal Epithelial
cellid_000186662-1,B cells
cellid_000186663-1,B cells
cellid_000186664-1,B cells
cellid_000186665-1,Intestinal Epithelial
cellid_000186666-1,Intestinal Epithelial
cellid_000186667-1,B cells
cellid_000186668-1,Myeloid
cellid_000186669-1,Intestinal Epithelial
cellid_000186670-1,Tumor
cellid_000186671-1,B cells
cellid_000186672-1,B cells
cellid_000186673-1,B cells
cellid_000186674-1,B cells
cellid_000186675-1,B cells
cellid_000186676-1,Fibroblast
cellid_000186677-1,Intestinal Epithelial
cellid_000186678-1,Myeloid
cellid_000186679-1,B cells
cellid_000186680-1,B cells
cellid_000186681-1,Intestinal Epithelial
cellid_000186682-1,Intestinal Epithelial
cellid_000186683-1,Intestinal Epithelial
cellid_000186684-1,B cells
cellid_000186685-1,Fibroblast
cellid_000186686-1,Intestinal Epithelial
cellid_000186688-1,Fibroblast
cellid_000186689-1,Intestinal Epithelial
cellid_000186690-1,Tumor
cellid_000186691-1,Fibroblast
cellid_000186692-1,Tumor
cellid_000186693-1,Intestinal Epithelial
cellid_000186694-1,Intestinal Epithelial
cellid_000186695-1,Intestinal Epithelial
cellid_000186696-1,B cells
cellid_000186697-1,Myeloid
cellid_000186698-1,Myeloid
cellid_000186699-1,B cells
cellid_000186700-1,B cells
cellid_000186701-1,Fibroblast
cellid_000186702-1,Intestinal Epithelial
cellid_000186703-1,B cells
cellid_000186704-1,Tumor
cellid_000186705-1,Intestinal Epithelial
cellid_000186706-1,Tumor
cellid_000186707-1,Intestinal Epithelial
cellid_000186708-1,Endothelial
cellid_000186709-1,Intestinal Epithelial
cellid_000186710-1,Intestinal Epithelial
cellid_000186711-1,T cells
cellid_000186712-1,T cells
cellid_000186713-1,Intestinal Epithelial
cellid_000186714-1,Myeloid
cellid_000186715-1,Myeloid
cellid_000186716-1,Fibroblast
cellid_000186717-1,Fibroblast
cellid_000186718-1,Tumor
cellid_000186719-1,Tumor
cellid_000186721-1,Endothelial
cellid_000186722-1,Myeloid
cellid_000186723-1,Intestinal Epithelial
cellid_000186724-1,Myeloid
cellid_000186725-1,B cells
cellid_000186726-1,Intestinal Epithelial
cellid_000186727-1,Intestinal Epithelial
cellid_000186728-1,Tumor
cellid_000186729-1,Intestinal Epithelial
cellid_000186730-1,B cells
cellid_000186731-1,Intestinal Epithelial
cellid_000186733-1,Tumor
cellid_000186734-1,Tumor
cellid_000186736-1,B cells
cellid_000186737-1,B cells
cellid_000186738-1,Tumor
cellid_000186739-1,Tumor
cellid_000186740-1,Intestinal Epithelial
cellid_000186741-1,B cells
cellid_000186742-1,Intestinal Epithelial
cellid_000186743-1,B cells
cellid_000186744-1,Tumor
cellid_000186745-1,Fibroblast
cellid_000186746-1,Tumor
cellid_000186747-1,Myeloid
cellid_000186748-1,Intestinal Epithelial
cellid_000186749-1,Myeloid
cellid_000186750-1,Myeloid
cellid_000186751-1,Intestinal Epithelial
cellid_000186752-1,Tumor
cellid_000186753-1,Intestinal Epithelial
cellid_000186754-1,Tumor
cellid_000186755-1,Endothelial
cellid_000186756-1,Tumor
cellid_000186757-1,Tumor
cellid_000186758-1,Intestinal Epithelial
cellid_000186759-1,B cells
cellid_000186760-1,Intestinal Epithelial
cellid_000186761-1,Intestinal Epithelial
cellid_000186762-1,Tumor
cellid_000186763-1,B cells
cellid_000186764-1,Tumor
cellid_000186765-1,Fibroblast
cellid_000186766-1,Intestinal Epithelial
cellid_000186767-1,Intestinal Epithelial
cellid_000186768-1,Intestinal Epithelial
cellid_000186769-1,Intestinal Epithelial
cellid_000186770-1,B cells
cellid_000186771-1,Myeloid
cellid_000186772-1,Myeloid
cellid_000186773-1,Myeloid
cellid_000186774-1,Intestinal Epithelial
cellid_000186775-1,B cells
cellid_000186776-1,Myeloid
cellid_000186778-1,Intestinal Epithelial
cellid_000186779-1,Intestinal Epithelial
cellid_000186780-1,B cells
cellid_000186781-1,Tumor
cellid_000186782-1,Myeloid
cellid_000186784-1,Tumor
cellid_000186785-1,Intestinal Epithelial
cellid_000186786-1,Intestinal Epithelial
cellid_000186787-1,Intestinal Epithelial
cellid_000186788-1,Intestinal Epithelial
cellid_000186790-1,Intestinal Epithelial
cellid_000186791-1,Intestinal Epithelial
cellid_000186792-1,B cells
cellid_000186793-1,T cells
cellid_000186794-1,T cells
cellid_000186795-1,Tumor
cellid_000186796-1,Intestinal Epithelial
cellid_000186797-1,Myeloid
cellid_000186798-1,Intestinal Epithelial
cellid_000186799-1,Myeloid
cellid_000186800-1,Myeloid
cellid_000186801-1,B cells
cellid_000186802-1,Intestinal Epithelial
cellid_000186803-1,Intestinal Epithelial
cellid_000186804-1,Intestinal Epithelial
cellid_000186805-1,Tumor
cellid_000186806-1,Myeloid
cellid_000186807-1,Intestinal Epithelial
cellid_000186808-1,Intestinal Epithelial
cellid_000186809-1,Intestinal Epithelial
cellid_000186810-1,Intestinal Epithelial
cellid_000186811-1,Intestinal Epithelial
cellid_000186812-1,Intestinal Epithelial
cellid_000186813-1,Tumor
cellid_000186814-1,B cells
cellid_000186815-1,Intestinal Epithelial
cellid_000186816-1,Intestinal Epithelial
cellid_000186817-1,Intestinal Epithelial
cellid_000186818-1,B cells
cellid_000186819-1,Myeloid
cellid_000186820-1,Myeloid
cellid_000186821-1,Intestinal Epithelial
cellid_000186822-1,B cells
cellid_000186823-1,Intestinal Epithelial
cellid_000186824-1,B cells
cellid_000186825-1,Endothelial
cellid_000186826-1,Intestinal Epithelial
cellid_000186827-1,Tumor
cellid_000186828-1,B cells
cellid_000186829-1,Intestinal Epithelial
cellid_000186830-1,B cells
cellid_000186831-1,B cells
cellid_000186832-1,Intestinal Epithelial
cellid_000186833-1,Intestinal Epithelial
cellid_000186834-1,B cells
cellid_000186835-1,Intestinal Epithelial
cellid_000186836-1,T cells
cellid_000186837-1,Intestinal Epithelial
cellid_000186838-1,Myeloid
cellid_000186839-1,B cells
cellid_000186840-1,Tumor
cellid_000186841-1,Intestinal Epithelial
cellid_000186842-1,Intestinal Epithelial
cellid_000186843-1,B cells
cellid_000186844-1,Endothelial
cellid_000186845-1,Tumor
cellid_000186846-1,Tumor
cellid_000186847-1,Intestinal Epithelial
cellid_000186848-1,Intestinal Epithelial
cellid_000186849-1,B cells
cellid_000186850-1,B cells
cellid_000186851-1,Tumor
cellid_000186852-1,Intestinal Epithelial
cellid_000186853-1,Intestinal Epithelial
cellid_000186854-1,Endothelial
cellid_000186855-1,B cells
cellid_000186856-1,Endothelial
cellid_000186857-1,Intestinal Epithelial
cellid_000186858-1,Intestinal Epithelial
cellid_000186859-1,Intestinal Epithelial
cellid_000186860-1,Intestinal Epithelial
cellid_000186861-1,Intestinal Epithelial
cellid_000186862-1,Myeloid
cellid_000186863-1,Intestinal Epithelial
cellid_000186864-1,Tumor
cellid_000186866-1,Myeloid
cellid_000186867-1,Endothelial
cellid_000186868-1,Myeloid
cellid_000186869-1,Intestinal Epithelial
cellid_000186870-1,Intestinal Epithelial
cellid_000186871-1,Intestinal Epithelial
cellid_000186872-1,Intestinal Epithelial
cellid_000186873-1,Myeloid
cellid_000186874-1,Intestinal Epithelial
cellid_000186875-1,Tumor
cellid_000186876-1,Intestinal Epithelial
cellid_000186878-1,B cells
cellid_000186879-1,Intestinal Epithelial
cellid_000186880-1,Intestinal Epithelial
cellid_000186881-1,Myeloid
cellid_000186882-1,Fibroblast
cellid_000186883-1,T cells
cellid_000186884-1,Tumor
cellid_000186885-1,Intestinal Epithelial
cellid_000186886-1,Intestinal Epithelial
cellid_000186887-1,Intestinal Epithelial
cellid_000186888-1,Fibroblast
cellid_000186889-1,Myeloid
cellid_000186890-1,Intestinal Epithelial
cellid_000186891-1,Intestinal Epithelial
cellid_000186892-1,Intestinal Epithelial
cellid_000186893-1,B cells
cellid_000186894-1,B cells
cellid_000186895-1,Intestinal Epithelial
cellid_000186896-1,Tumor
cellid_000186897-1,Intestinal Epithelial
cellid_000186898-1,B cells
cellid_000186899-1,Intestinal Epithelial
cellid_000186900-1,Intestinal Epithelial
cellid_000186901-1,Tumor
cellid_000186902-1,Intestinal Epithelial
cellid_000186903-1,Tumor
cellid_000186904-1,Intestinal Epithelial
cellid_000186905-1,Intestinal Epithelial
cellid_000186906-1,B cells
cellid_000186907-1,B cells
cellid_000186908-1,Intestinal Epithelial
cellid_000186909-1,Intestinal Epithelial
cellid_000186910-1,Intestinal Epithelial
cellid_000186911-1,B cells
cellid_000186913-1,Endothelial
cellid_000186914-1,Endothelial
cellid_000186915-1,Intestinal Epithelial
cellid_000186916-1,Intestinal Epithelial
cellid_000186917-1,Myeloid
cellid_000186918-1,Intestinal Epithelial
cellid_000186919-1,Intestinal Epithelial
cellid_000186921-1,Intestinal Epithelial
cellid_000186923-1,Tumor
cellid_000186924-1,Intestinal Epithelial
cellid_000186925-1,Intestinal Epithelial
cellid_000186926-1,Tumor
cellid_000186927-1,Tumor
cellid_000186928-1,B cells
cellid_000186929-1,Myeloid
cellid_000186930-1,Endothelial
cellid_000186931-1,Intestinal Epithelial
cellid_000186932-1,Tumor
cellid_000186933-1,Fibroblast
cellid_000186934-1,Intestinal Epithelial
cellid_000186935-1,Intestinal Epithelial
cellid_000186936-1,Intestinal Epithelial
cellid_000186937-1,Intestinal Epithelial
cellid_000186938-1,Intestinal Epithelial
cellid_000186939-1,Tumor
cellid_000186940-1,B cells
cellid_000186941-1,B cells
cellid_000186943-1,Intestinal Epithelial
cellid_000186944-1,Fibroblast
cellid_000186945-1,Intestinal Epithelial
cellid_000186946-1,Myeloid
cellid_000186947-1,Intestinal Epithelial
cellid_000186948-1,B cells
cellid_000186949-1,B cells
cellid_000186950-1,Intestinal Epithelial
cellid_000186951-1,Intestinal Epithelial
cellid_000186952-1,Myeloid
cellid_000186953-1,Intestinal Epithelial
cellid_000186954-1,B cells
cellid_000186955-1,B cells
cellid_000186956-1,Tumor
cellid_000186957-1,Tumor
cellid_000186958-1,Tumor
cellid_000186959-1,Intestinal Epithelial
cellid_000186960-1,Intestinal Epithelial
cellid_000186961-1,Tumor
cellid_000186962-1,Intestinal Epithelial
cellid_000186963-1,Tumor
cellid_000186964-1,B cells
cellid_000186965-1,Intestinal Epithelial
cellid_000186967-1,Fibroblast
cellid_000186968-1,Intestinal Epithelial
cellid_000186969-1,Intestinal Epithelial
cellid_000186970-1,Intestinal Epithelial
cellid_000186971-1,B cells
cellid_000186973-1,Tumor
cellid_000186974-1,Intestinal Epithelial
cellid_000186975-1,Endothelial
cellid_000186976-1,B cells
cellid_000186977-1,B cells
cellid_000186978-1,Endothelial
cellid_000186979-1,B cells
cellid_000186980-1,Tumor
cellid_000186981-1,B cells
cellid_000186982-1,Fibroblast
cellid_000186983-1,B cells
cellid_000186984-1,Fibroblast
cellid_000186985-1,Myeloid
cellid_000186986-1,Tumor
cellid_000186987-1,Tumor
cellid_000186988-1,Myeloid
cellid_000186989-1,Intestinal Epithelial
cellid_000186990-1,Tumor
cellid_000186991-1,Intestinal Epithelial
cellid_000186992-1,Intestinal Epithelial
cellid_000186993-1,B cells
cellid_000186994-1,Tumor
cellid_000186995-1,Intestinal Epithelial
cellid_000186996-1,Tumor
cellid_000186997-1,Intestinal Epithelial
cellid_000186998-1,Tumor
cellid_000186999-1,Intestinal Epithelial
cellid_000187000-1,Intestinal Epithelial
cellid_000187001-1,B cells
cellid_000187002-1,Intestinal Epithelial
cellid_000187003-1,Myeloid
cellid_000187004-1,Intestinal Epithelial
cellid_000187005-1,Myeloid
cellid_000187006-1,T cells
cellid_000187007-1,Intestinal Epithelial
cellid_000187008-1,Intestinal Epithelial
cellid_000187009-1,Tumor
cellid_000187010-1,Endothelial
cellid_000187011-1,Tumor
cellid_000187012-1,B cells
cellid_000187013-1,Intestinal Epithelial
cellid_000187014-1,Endothelial
cellid_000187015-1,Myeloid
cellid_000187016-1,Myeloid
cellid_000187017-1,Fibroblast
